"TRACE_after","40.6041947","-8.6632707","null","40° 36' 15.1'' N | 8° 39' 47.77'' W","528488.206E 4494874.914N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:00","3.85","0.02","61.90687","null"
"TRACE_after","40.6041949","-8.6632729","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.02E 4494874.936N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:01","3.83","0.13","276.23944","null"
"TRACE_after","40.6041945","-8.663274","null","40° 36' 15.1'' N | 8° 39' 47.79'' W","528487.927E 4494874.891N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:02","3.84","0.11","257.12994","null"
"TRACE_after","40.6041946","-8.6632745","null","40° 36' 15.1'' N | 8° 39' 47.79'' W","528487.885E 4494874.902N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.77","null","2022-06-14 11:59:03","3.86","0.05","272.96817","null"
"TRACE_after","40.6041938","-8.6632737","null","40° 36' 15.1'' N | 8° 39' 47.79'' W","528487.953E 4494874.813N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.77","null","2022-06-14 11:59:04","3.86","0.06","158.08089","null"
"TRACE_after","40.6041934","-8.6632731","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.004E 4494874.769N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.77","null","2022-06-14 11:59:05","3.86","0.06","144.08803","null"
"TRACE_after","40.6041931","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.736N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.77","null","2022-06-14 11:59:06","3.88","0.04","164.26074","null"
"TRACE_after","40.6041931","-8.6632734","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.979E 4494874.736N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.87","null","2022-06-14 11:59:07","3.9","0.0","270.0","null"
"TRACE_after","40.6041931","-8.6632733","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.987E 4494874.736N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.87","null","2022-06-14 11:59:08","3.88","0.01","90.0","null"
"TRACE_after","40.6041932","-8.6632733","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.987E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.87","null","2022-06-14 11:59:09","3.88","0.01","26.67557","null"
"TRACE_after","40.6041932","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.87","null","2022-06-14 11:59:10","3.88","0.01","56.459877","null"
"TRACE_after","40.6041932","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.87","null","2022-06-14 11:59:11","3.88","0.0","63.735157","null"
"TRACE_after","40.6041932","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.87","null","2022-06-14 11:59:12","3.88","0.0","68.5938","null"
"TRACE_after","40.6041932","-8.6632733","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.987E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:13","3.88","0.0","271.26556","null"
"TRACE_after","40.6041932","-8.6632733","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.987E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:14","3.9","0.0","270.01437","null"
"TRACE_after","40.6041932","-8.6632733","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.987E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:15","3.9","0.0","269.41727","null"
"TRACE_after","40.6041932","-8.6632733","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.987E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:16","3.9","0.0","268.8498","null"
"TRACE_after","40.6041932","-8.6632733","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.987E 4494874.747N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:17","3.9","0.0","267.81192","null"
"TRACE_after","40.6041935","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.78N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:18","3.9","0.01","14.19192","null"
"TRACE_after","40.6041934","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.769N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:19","3.9","0.0","42.09467","null"
"TRACE_after","40.6041934","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.769N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:20","3.9","0.0","110.09972","null"
"TRACE_after","40.6041934","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.769N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:21","3.88","0.0","151.5037","null"
"TRACE_after","40.6041934","-8.6632732","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528487.995E 4494874.769N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:22","3.88","0.0","168.12341","null"
"TRACE_after","40.6041938","-8.6632731","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.004E 4494874.814N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.17","null","2022-06-14 11:59:23","3.88","0.02","10.791389","null"
"TRACE_after","40.6041938","-8.6632731","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.004E 4494874.814N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.17","null","2022-06-14 11:59:24","3.88","0.01","10.745078","null"
"TRACE_after","40.6041938","-8.6632731","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.004E 4494874.814N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.17","null","2022-06-14 11:59:25","3.88","0.0","10.721167","null"
"TRACE_after","40.6041938","-8.663273","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.012E 4494874.814N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.17","null","2022-06-14 11:59:26","3.88","0.0","72.85501","null"
"TRACE_after","40.604194","-8.6632731","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.004E 4494874.836N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:27","3.9","0.0","339.21265","null"
"TRACE_after","40.604194","-8.6632731","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.004E 4494874.836N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:28","3.9","0.0","339.21265","null"
"TRACE_after","40.604194","-8.6632731","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.004E 4494874.836N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:29","3.9","0.0","339.21265","null"
"TRACE_after","40.604195","-8.6632729","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.02E 4494874.947N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:49","3.9","0.0","14.20192","null"
"TRACE_after","40.604195","-8.6632729","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.02E 4494874.947N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:50","3.9","0.0","14.20192","null"
"TRACE_after","40.604195","-8.6632729","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.02E 4494874.947N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:51","3.9","0.0","14.20192","null"
"TRACE_after","40.604195","-8.6632729","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.02E 4494874.947N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 11:59:52","3.88","0.0","194.20192","null"
"TRACE_after","40.6041954","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494874.991N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:53","3.87","0.02","10.74631","null"
"TRACE_after","40.6041953","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494874.98N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:54","3.87","0.01","19.943268","null"
"TRACE_after","40.6041953","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494874.98N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:55","3.87","0.0","34.033558","null"
"TRACE_after","40.6041953","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494874.98N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:56","3.87","0.0","77.56439","null"
"TRACE_after","40.6041953","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494874.98N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:57","3.88","0.0","155.5637","null"
"TRACE_after","40.6041956","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494875.014N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:58","3.9","0.02","0.0116302","null"
"TRACE_after","40.6041955","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494875.002N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 11:59:59","3.9","0.0","359.93735","null"
"TRACE_after","40.6041955","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494875.002N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:00","3.9","0.0","359.07285","null"
"TRACE_after","40.6041955","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494875.002N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:01","3.9","0.0","180.21005","null"
"TRACE_after","40.6041955","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494875.002N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:02","3.9","0.0","180.1026","null"
"TRACE_after","40.6041956","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494875.014N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 12:00:03","3.9","0.01","359.99905","null"
"TRACE_after","40.6041956","-8.6632728","null","40° 36' 15.1'' N | 8° 39' 47.78'' W","528488.028E 4494875.014N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 12:00:04","3.9","0.0","359.99982","null"
"TRACE_after","40.6041926","-8.6632725","null","40° 36' 15.09'' N | 8° 39' 47.78'' W","528488.055E 4494874.681N 29T","29TNE 28488 94875","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 12:00:05","3.9","0.19","177.00154","null"
"TRACE_after","40.6041834","-8.6632706","null","40° 36' 15.06'' N | 8° 39' 47.77'' W","528488.22E 4494873.66N 29T","29TNE 28488 94874","-8.663 40.604","EPSG:4326","16.77","null","2022-06-14 12:00:06","3.9","0.92","166.73915","null"
"TRACE_after","40.6041583","-8.6632601","null","40° 36' 14.97'' N | 8° 39' 47.74'' W","528489.119E 4494870.877N 29T","29TNE 28489 94871","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:07","3.9","2.35","161.85779","null"
"TRACE_after","40.6041358","-8.6632527","null","40° 36' 14.89'' N | 8° 39' 47.71'' W","528489.754E 4494868.382N 29T","29TNE 28490 94868","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:08","3.9","3.62","166.78198","null"
"TRACE_after","40.6041007","-8.6632448","null","40° 36' 14.76'' N | 8° 39' 47.68'' W","528490.437E 4494864.489N 29T","29TNE 28490 94864","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:09","3.9","4.46","170.80562","null"
"TRACE_after","40.6040574","-8.6632408","null","40° 36' 14.61'' N | 8° 39' 47.67'' W","528490.794E 4494859.683N 29T","29TNE 28491 94860","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:10","3.9","5.25","172.91615","null"
"TRACE_after","40.6040093","-8.6632352","null","40° 36' 14.43'' N | 8° 39' 47.65'' W","528491.288E 4494854.346N 29T","29TNE 28491 94854","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:11","3.9","5.32","172.99712","null"
"TRACE_after","40.6039527","-8.663228","null","40° 36' 14.23'' N | 8° 39' 47.62'' W","528491.922E 4494848.066N 29T","29TNE 28492 94848","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:12","3.9","7.17","173.99706","null"
"TRACE_after","40.6038794","-8.6632188","null","40° 36' 13.97'' N | 8° 39' 47.59'' W","528492.731E 4494839.932N 29T","29TNE 28493 94840","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:13","3.9","8.9","173.99887","null"
"TRACE_after","40.6037932","-8.663208","null","40° 36' 13.66'' N | 8° 39' 47.55'' W","528493.681E 4494830.367N 29T","29TNE 28494 94830","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:14","3.9","10.36","173.99927","null"
"TRACE_after","40.6035955","-8.6631914","null","40° 36' 12.94'' N | 8° 39' 47.49'' W","528495.17E 4494808.428N 29T","29TNE 28495 94808","-8.663 40.604","EPSG:4326","15.97","null","2022-06-14 12:00:17","3.88","10.9","175.00005","null"
"TRACE_after","40.6033833","-8.6631687","null","40° 36' 12.18'' N | 8° 39' 47.41'' W","528497.18E 4494784.88N 29T","29TNE 28497 94785","-8.663 40.603","EPSG:4326","15.97","null","2022-06-14 12:00:19","3.86","13.23","174.0","null"
"TRACE_after","40.6031364","-8.6631443","null","40° 36' 11.29'' N | 8° 39' 47.32'' W","528499.35E 4494757.482N 29T","29TNE 28499 94757","-8.663 40.603","EPSG:4326","15.97","null","2022-06-14 12:00:21","3.86","13.54","176.99898","null"
"TRACE_after","40.6028903","-8.6631452","null","40° 36' 10.41'' N | 8° 39' 47.32'' W","528499.378E 4494730.164N 29T","29TNE 28499 94730","-8.663 40.603","EPSG:4326","15.97","null","2022-06-14 12:00:23","3.86","13.33","179.99669","null"
"TRACE_after","40.6026825","-8.6631258","null","40° 36' 9.66'' N | 8° 39' 47.25'' W","528501.108E 4494707.104N 29T","29TNE 28501 94707","-8.663 40.603","EPSG:4326","15.97","null","2022-06-14 12:00:24","3.86","13.08","174.002","null"
"TRACE_after","40.6025215","-8.6631066","null","40° 36' 9.08'' N | 8° 39' 47.18'' W","528502.8E 4494689.239N 29T","29TNE 28503 94689","-8.663 40.603","EPSG:4326","15.97","null","2022-06-14 12:00:27","3.87","13.25","173.00017","null"
"TRACE_after","40.602329","-8.6630574","null","40° 36' 8.38'' N | 8° 39' 47.01'' W","528507.045E 4494667.887N 29T","29TNE 28507 94668","-8.663 40.602","EPSG:4326","15.97","null","2022-06-14 12:00:28","3.86","13.07","162.00768","null"
"TRACE_after","40.6022114","-8.6630002","null","40° 36' 7.96'' N | 8° 39' 46.8'' W","528511.934E 4494654.851N 29T","29TNE 28512 94655","-8.663 40.602","EPSG:4326","15.97","null","2022-06-14 12:00:29","3.88","12.97","156.01306","null"
"TRACE_after","40.6020215","-8.6628614","null","40° 36' 7.28'' N | 8° 39' 46.3'' W","528523.758E 4494633.817N 29T","29TNE 28524 94634","-8.663 40.602","EPSG:4326","15.97","null","2022-06-14 12:00:31","3.86","9.84","146.0103","null"
"TRACE_after","40.6019264","-8.6627598","null","40° 36' 6.94'' N | 8° 39' 45.94'' W","528532.394E 4494623.294N 29T","29TNE 28532 94623","-8.663 40.602","EPSG:4326","15.97","null","2022-06-14 12:00:33","3.86","4.52","137.0029","null"
"TRACE_after","40.6019034","-8.6627328","null","40° 36' 6.85'' N | 8° 39' 45.84'' W","528534.689E 4494620.749N 29T","29TNE 28535 94621","-8.663 40.602","EPSG:4326","15.97","null","2022-06-14 12:00:35","3.86","2.02","132.40924","null"
"TRACE_after","40.6018944","-8.6627347","null","40° 36' 6.82'' N | 8° 39' 45.84'' W","528534.532E 4494619.75N 29T","29TNE 28535 94620","-8.663 40.602","EPSG:4326","15.97","null","2022-06-14 12:00:37","3.86","0.62","158.02882","null"
"TRACE_after","40.6018906","-8.6627379","null","40° 36' 6.81'' N | 8° 39' 45.86'' W","528534.263E 4494619.327N 29T","29TNE 28534 94619","-8.663 40.602","EPSG:4326","15.97","null","2022-06-14 12:00:38","3.86","0.38","187.80296","null"
"TRACE_after","40.6018894","-8.6627399","null","40° 36' 6.8'' N | 8° 39' 45.86'' W","528534.094E 4494619.193N 29T","29TNE 28534 94619","-8.663 40.602","EPSG:4326","15.97","null","2022-06-14 12:00:39","3.86","0.26","208.21286","null"
"TRACE_after","40.6018878","-8.6627399","null","40° 36' 6.8'' N | 8° 39' 45.86'' W","528534.094E 4494619.015N 29T","29TNE 28534 94619","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:40","3.86","0.16","191.74721","null"
"TRACE_after","40.6018861","-8.6627408","null","40° 36' 6.79'' N | 8° 39' 45.87'' W","528534.019E 4494618.826N 29T","29TNE 28534 94619","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:41","3.87","0.19","198.45088","null"
"TRACE_after","40.6018847","-8.6627428","null","40° 36' 6.78'' N | 8° 39' 45.87'' W","528533.85E 4494618.67N 29T","29TNE 28534 94619","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:42","3.87","0.19","217.22948","null"
"TRACE_after","40.6018835","-8.6627436","null","40° 36' 6.78'' N | 8° 39' 45.88'' W","528533.783E 4494618.537N 29T","29TNE 28534 94619","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:43","3.87","0.18","212.74449","null"
"TRACE_after","40.6018829","-8.6627438","null","40° 36' 6.78'' N | 8° 39' 45.88'' W","528533.767E 4494618.47N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:44","3.86","0.11","204.20941","null"
"TRACE_after","40.601881","-8.6627446","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.7E 4494618.259N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:45","3.86","0.17","199.93907","null"
"TRACE_after","40.6018798","-8.662745","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.666E 4494618.126N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:46","3.88","0.07","198.11134","null"
"TRACE_after","40.6018795","-8.6627452","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.65E 4494618.092N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:47","3.87","0.05","199.32785","null"
"TRACE_after","40.6018793","-8.6627453","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.641E 4494618.07N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:48","3.87","0.04","200.08237","null"
"TRACE_after","40.6018793","-8.6627453","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.641E 4494618.07N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:49","3.88","0.02","200.35558","null"
"TRACE_after","40.6018792","-8.6627453","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.641E 4494618.059N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:50","3.88","0.01","190.13814","null"
"TRACE_after","40.6018792","-8.6627453","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.641E 4494618.059N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:51","3.88","0.0","185.69128","null"
"TRACE_after","40.6018792","-8.6627453","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.641E 4494618.059N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:52","3.9","0.0","181.75471","null"
"TRACE_after","40.6018792","-8.6627453","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.641E 4494618.059N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:53","3.9","0.0","175.38351","null"
"TRACE_after","40.6018792","-8.6627453","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.641E 4494618.059N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:54","3.9","0.0","142.17346","null"
"TRACE_after","40.6018792","-8.6627452","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.65E 4494618.059N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:55","3.9","0.0","89.71068","null"
"TRACE_after","40.6018792","-8.6627452","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.65E 4494618.059N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:56","3.9","0.0","89.685","null"
"TRACE_after","40.6018792","-8.6627452","null","40° 36' 6.77'' N | 8° 39' 45.88'' W","528533.65E 4494618.059N 29T","29TNE 28534 94618","-8.663 40.602","EPSG:4326","13.47","null","2022-06-14 12:00:57","3.9","0.0","89.67177","null"
