"TRACE_after","40.602609","-8.6636603","null","40° 36' 9.39'' N | 8° 39' 49.18'' W","528455.918E 4494698.772N 29T","29TNE 28456 94699","-8.664 40.603","EPSG:4326","13.47","null","2022-06-14 12:04:18","3.88","10.76","246.99939","null"
"TRACE_after","40.6025337","-8.6638989","null","40° 36' 9.12'' N | 8° 39' 50.04'' W","528435.763E 4494690.337N 29T","29TNE 28436 94690","-8.664 40.603","EPSG:4326","13.47","null","2022-06-14 12:04:19","3.88","13.23","243.00069","null"
"TRACE_after","40.6024572","-8.6640924","null","40° 36' 8.85'' N | 8° 39' 50.73'' W","528419.424E 4494681.783N 29T","29TNE 28419 94682","-8.664 40.602","EPSG:4326","13.47","null","2022-06-14 12:04:21","3.88","14.09","239.00179","null"
"TRACE_after","40.6023994","-8.6642104","null","40° 36' 8.64'' N | 8° 39' 51.16'' W","528409.465E 4494675.329N 29T","29TNE 28409 94675","-8.664 40.602","EPSG:4326","13.47","null","2022-06-14 12:04:22","3.88","13.54","237.00157","null"
"TRACE_after","40.6022798","-8.6644308","null","40° 36' 8.21'' N | 8° 39' 51.95'' W","528390.869E 4494661.982N 29T","29TNE 28391 94662","-8.664 40.602","EPSG:4326","13.47","null","2022-06-14 12:04:23","3.88","12.81","227.0791","null"
"TRACE_after","40.6021587","-8.6645598","null","40° 36' 7.77'' N | 8° 39' 52.42'' W","528380.006E 4494648.498N 29T","29TNE 28380 94648","-8.665 40.602","EPSG:4326","13.47","null","2022-06-14 12:04:25","3.88","13.43","207.03043","null"
"TRACE_after","40.6019583","-8.6645863","null","40° 36' 7.05'' N | 8° 39' 52.51'' W","528377.849E 4494626.244N 29T","29TNE 28378 94626","-8.665 40.602","EPSG:4326","13.47","null","2022-06-14 12:04:26","3.86","13.96","173.05157","null"
"TRACE_after","40.601799","-8.6645348","null","40° 36' 6.48'' N | 8° 39' 52.33'' W","528382.273E 4494608.578N 29T","29TNE 28382 94609","-8.665 40.602","EPSG:4326","13.47","null","2022-06-14 12:04:28","3.85","14.07","159.0117","null"
"TRACE_after","40.6016992","-8.6644694","null","40° 36' 6.12'' N | 8° 39' 52.09'' W","528387.849E 4494597.521N 29T","29TNE 28388 94598","-8.664 40.602","EPSG:4326","13.47","null","2022-06-14 12:04:29","3.86","14.56","150.00806","null"
"TRACE_after","40.6015037","-8.6643129","null","40° 36' 5.41'' N | 8° 39' 51.53'' W","528401.172E 4494575.871N 29T","29TNE 28401 94576","-8.664 40.602","EPSG:4326","13.47","null","2022-06-14 12:04:30","3.86","14.29","148.9996","null"
"TRACE_after","40.6013563","-8.6641997","null","40° 36' 4.88'' N | 8° 39' 51.12'' W","528410.812E 4494559.546N 29T","29TNE 28411 94560","-8.664 40.601","EPSG:4326","13.47","null","2022-06-14 12:04:32","3.86","13.78","149.9996","null"
"TRACE_after","40.6012627","-8.664131","null","40° 36' 4.55'' N | 8° 39' 50.87'' W","528416.664E 4494549.178N 29T","29TNE 28417 94549","-8.664 40.601","EPSG:4326","13.47","null","2022-06-14 12:04:33","3.88","13.59","150.00014","null"
"TRACE_after","40.6010979","-8.6640106","null","40° 36' 3.95'' N | 8° 39' 50.44'' W","528426.921E 4494530.924N 29T","29TNE 28427 94531","-8.664 40.601","EPSG:4326","19.03","null","2022-06-14 12:04:34","3.88","10.67","151.00525","null"
"TRACE_after","40.6009128","-8.6638714","null","40° 36' 3.29'' N | 8° 39' 49.94'' W","528438.776E 4494510.422N 29T","29TNE 28439 94510","-8.664 40.601","EPSG:4326","18.02","null","2022-06-14 12:04:38","3.86","7.54","151.00415","null"
"TRACE_after","40.600815","-8.6638217","null","40° 36' 2.93'' N | 8° 39' 49.76'' W","528443.023E 4494499.582N 29T","29TNE 28443 94500","-8.664 40.601","EPSG:4326","18.21","null","2022-06-14 12:04:41","3.85","4.68","182.99713","null"
"TRACE_after","40.600645","-8.6640199","null","40° 36' 2.32'' N | 8° 39' 50.47'' W","528426.326E 4494480.648N 29T","29TNE 28426 94481","-8.664 40.601","EPSG:4326","18.21","null","2022-06-14 12:04:45","3.83","7.42","224.00098","null"
"TRACE_after","40.6004186","-8.6642957","null","40° 36' 1.51'' N | 8° 39' 51.46'' W","528403.087E 4494455.428N 29T","29TNE 28403 94455","-8.664 40.6","EPSG:4326","18.64","null","2022-06-14 12:04:49","3.83","8.97","222.00119","null"
"TRACE_after","40.6001902","-8.6645566","null","40° 36' 0.68'' N | 8° 39' 52.4'' W","528381.109E 4494429.991N 29T","29TNE 28381 94430","-8.665 40.6","EPSG:4326","17.9","null","2022-06-14 12:04:51","3.83","8.73","221.00879","null"
"TRACE_after","40.6001151","-8.6646397","null","40° 36' 0.41'' N | 8° 39' 52.7'' W","528374.11E 4494421.628N 29T","29TNE 28374 94422","-8.665 40.6","EPSG:4326","18.02","null","2022-06-14 12:04:53","3.85","8.52","221.99881","null"
"TRACE_after","40.6000691","-8.6646965","null","40° 36' 0.25'' N | 8° 39' 52.91'' W","528369.324E 4494416.504N 29T","29TNE 28369 94417","-8.665 40.6","EPSG:4326","17.76","null","2022-06-14 12:04:54","3.9","8.27","221.0008","null"
"TRACE_after","40.5999746","-8.6648294","null","40° 35' 59.91'' N | 8° 39' 53.39'' W","528358.119E 4494405.971N 29T","29TNE 28358 94406","-8.665 40.6","EPSG:4326","15.38","null","2022-06-14 12:04:55","3.88","9.44","225.99232","null"
"TRACE_after","40.5998959","-8.6649385","null","40° 35' 59.63'' N | 8° 39' 53.78'' W","528348.922E 4494397.2N 29T","29TNE 28349 94397","-8.665 40.6","EPSG:4326","14.47","null","2022-06-14 12:04:57","3.88","9.88","225.99997","null"
"TRACE_after","40.5998392","-8.6650144","null","40° 35' 59.42'' N | 8° 39' 54.05'' W","528342.524E 4494390.882N 29T","29TNE 28343 94391","-8.665 40.6","EPSG:4326","14.04","null","2022-06-14 12:04:58","3.88","10.22","225.00075","null"
"TRACE_after","40.5997514","-8.6651376","null","40° 35' 59.11'' N | 8° 39' 54.5'' W","528332.137E 4494381.096N 29T","29TNE 28332 94381","-8.665 40.6","EPSG:4326","13.19","null","2022-06-14 12:04:59","3.88","6.69","233.91017","null"
"TRACE_after","40.5997101","-8.66524","null","40° 35' 58.96'' N | 8° 39' 54.86'' W","528323.491E 4494376.479N 29T","29TNE 28323 94376","-8.665 40.6","EPSG:4326","13.72","null","2022-06-14 12:05:01","3.88","7.32","247.0877","null"
"TRACE_after","40.5997222","-8.6653309","null","40° 35' 59.0'' N | 8° 39' 55.19'' W","528315.795E 4494377.793N 29T","29TNE 28316 94378","-8.665 40.6","EPSG:4326","12.79","null","2022-06-14 12:05:02","3.88","8.44","283.02267","null"
"TRACE_after","40.5997243","-8.6655099","null","40° 35' 59.01'' N | 8° 39' 55.84'' W","528300.649E 4494377.968N 29T","29TNE 28301 94378","-8.666 40.6","EPSG:4326","11.78","null","2022-06-14 12:05:04","3.88","8.5","250.18945","null"
"TRACE_after","40.5996726","-8.66562","null","40° 35' 58.82'' N | 8° 39' 56.23'' W","528291.355E 4494372.194N 29T","29TNE 28291 94372","-8.666 40.6","EPSG:4326","11.57","null","2022-06-14 12:05:06","3.88","8.33","217.48729","null"
"TRACE_after","40.5996108","-8.6656533","null","40° 35' 58.6'' N | 8° 39' 56.35'' W","528288.564E 4494365.324N 29T","29TNE 28289 94365","-8.666 40.6","EPSG:4326","11.53","null","2022-06-14 12:05:07","3.88","8.48","197.5016","null"
"TRACE_after","40.5994255","-8.6656337","null","40° 35' 57.93'' N | 8° 39' 56.28'' W","528290.3E 4494344.761N 29T","29TNE 28290 94345","-8.666 40.599","EPSG:4326","11.26","null","2022-06-14 12:05:08","3.86","6.75","170.99782","null"
"TRACE_after","40.5993632","-8.6656269","null","40° 35' 57.71'' N | 8° 39' 56.26'' W","528290.902E 4494337.848N 29T","29TNE 28291 94338","-8.666 40.599","EPSG:4326","11.08","null","2022-06-14 12:05:09","3.86","3.13","174.0064","null"
"TRACE_after","40.5993341","-8.6656227","null","40° 35' 57.6'' N | 8° 39' 56.24'' W","528291.27E 4494334.619N 29T","29TNE 28291 94335","-8.666 40.599","EPSG:4326","11.33","null","2022-06-14 12:05:12","3.9","0.52","173.02419","null"
"TRACE_after","40.5993342","-8.665622","null","40° 35' 57.6'' N | 8° 39' 56.24'' W","528291.329E 4494334.63N 29T","29TNE 28291 94335","-8.666 40.599","EPSG:4326","11.65","null","2022-06-14 12:05:13","3.9","0.7","172.90987","null"
"TRACE_after","40.5993302","-8.6656205","null","40° 35' 57.59'' N | 8° 39' 56.23'' W","528291.457E 4494334.187N 29T","29TNE 28291 94334","-8.666 40.599","EPSG:4326","12.14","null","2022-06-14 12:05:14","3.86","0.7","172.85973","null"
"TRACE_after","40.5993092","-8.6656193","null","40° 35' 57.51'' N | 8° 39' 56.23'' W","528291.568E 4494331.856N 29T","29TNE 28292 94332","-8.666 40.599","EPSG:4326","12.16","null","2022-06-14 12:05:15","3.86","3.44","175.986","null"
"TRACE_after","40.5992563","-8.6656222","null","40° 35' 57.32'' N | 8° 39' 56.24'' W","528291.345E 4494325.983N 29T","29TNE 28291 94326","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:16","3.87","4.75","183.97253","null"
"TRACE_after","40.5992173","-8.6656259","null","40° 35' 57.18'' N | 8° 39' 56.25'' W","528291.048E 4494321.653N 29T","29TNE 28291 94322","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:17","3.87","5.14","185.99545","null"
"TRACE_after","40.599171","-8.6656363","null","40° 35' 57.02'' N | 8° 39' 56.29'' W","528290.188E 4494316.51N 29T","29TNE 28290 94317","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:18","3.9","5.46","186.00136","null"
"TRACE_after","40.5991139","-8.6656475","null","40° 35' 56.81'' N | 8° 39' 56.33'' W","528289.264E 4494310.168N 29T","29TNE 28289 94310","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:19","3.9","6.99","183.0033","null"
"TRACE_after","40.5990435","-8.6656596","null","40° 35' 56.56'' N | 8° 39' 56.37'' W","528288.27E 4494302.35N 29T","29TNE 28288 94302","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:20","3.9","8.08","188.96584","null"
"TRACE_after","40.5989572","-8.6656661","null","40° 35' 56.25'' N | 8° 39' 56.4'' W","528287.756E 4494292.769N 29T","29TNE 28288 94293","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:21","3.9","10.62","183.01021","null"
"TRACE_after","40.5988607","-8.6656695","null","40° 35' 55.9'' N | 8° 39' 56.41'' W","528287.509E 4494282.056N 29T","29TNE 28288 94282","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:22","3.9","11.06","182.0004","null"
"TRACE_after","40.5987622","-8.6656698","null","40° 35' 55.54'' N | 8° 39' 56.41'' W","528287.526E 4494271.122N 29T","29TNE 28288 94271","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:23","3.9","11.08","178.00285","null"
"TRACE_after","40.5986564","-8.6656592","null","40° 35' 55.16'' N | 8° 39' 56.37'' W","528288.467E 4494259.381N 29T","29TNE 28288 94259","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:24","3.9","12.22","174.00186","null"
"TRACE_after","40.5985442","-8.6656378","null","40° 35' 54.76'' N | 8° 39' 56.3'' W","528290.325E 4494246.934N 29T","29TNE 28290 94247","-8.666 40.599","EPSG:4326","11.77","null","2022-06-14 12:05:25","3.9","12.63","169.0035","null"
"TRACE_after","40.5984343","-8.6656054","null","40° 35' 54.36'' N | 8° 39' 56.18'' W","528293.113E 4494234.745N 29T","29TNE 28293 94235","-8.666 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:26","3.9","12.54","165.00438","null"
"TRACE_after","40.5982144","-8.6655082","null","40° 35' 53.57'' N | 8° 39' 55.83'' W","528301.43E 4494210.367N 29T","29TNE 28301 94210","-8.666 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:29","3.88","12.11","157.00175","null"
"TRACE_after","40.5980684","-8.6654152","null","40° 35' 53.05'' N | 8° 39' 55.49'' W","528309.36E 4494194.191N 29T","29TNE 28309 94194","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:30","3.86","9.88","151.00728","null"
"TRACE_after","40.5979853","-8.6653539","null","40° 35' 52.75'' N | 8° 39' 55.27'' W","528314.582E 4494184.986N 29T","29TNE 28315 94185","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:31","3.86","9.58","147.00536","null"
"TRACE_after","40.5979127","-8.6653025","null","40° 35' 52.49'' N | 8° 39' 55.09'' W","528318.961E 4494176.944N 29T","29TNE 28319 94177","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:32","3.88","8.09","150.96933","null"
"TRACE_after","40.5978512","-8.6652603","null","40° 35' 52.26'' N | 8° 39' 54.94'' W","528322.558E 4494170.131N 29T","29TNE 28323 94170","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:33","3.85","2.93","155.00365","null"
"TRACE_after","40.5978139","-8.6652353","null","40° 35' 52.13'' N | 8° 39' 54.85'' W","528324.689E 4494165.998N 29T","29TNE 28325 94166","-8.665 40.598","EPSG:4326","11.77","null","2022-06-14 12:05:34","3.85","4.32","156.97972","null"
